CountryID,Country,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
554,New Zealand,1.9,3,5.6,4.2,-3,0.1,-4.4,0.1,2,0.9,4.1,0.2,2.6,3.9,0.8,2,-4.9,1.3,-0.3,-0.4,-3,-0.4,4.7,3.5,3.1,2.2,2,0.2,4.2,1.2,2.6,3.6,3,1.8,2,1.4,2.6,-2.6,0.9,-0.1,1.6,1.4,0.8,2,2.4,2
558,Nicaragua,1.8,0.1,1.9,9.3,-0.9,1.9,3.1,-9.9,-28.6,1.6,2.4,-3.5,1.9,-4,-6.4,-3.3,-2.9,-14.3,-3.8,-2.2,-2.4,-1.8,-2.5,1.2,3.8,4.3,2.1,1.9,5.3,2.5,1.5,-0.6,1.2,3.9,2.9,2.8,3.7,2.1,-4.5,3.1,5,5.2,3.7,3.6,3.7,3.5
562,Niger,2.8,-7.8,-19.3,5.8,-5.5,-2.2,4.7,10.2,4.1,-5,-2.2,-1.3,-7.5,-19.2,4.7,-4.6,-4.2,3.1,-3.6,-3.8,-2.8,-3,-2.4,-0.8,-0.3,1.4,-3.1,8.7,-2.6,-6.1,3.7,1.5,-0.3,-4.4,3.5,1.9,-0.6,5.6,-4.4,4.3,-1.6,7.6,1.3,3.5,0,1.1
566,Nigeria,11.6,4.7,3.6,8,-2,4.1,5.1,-5.8,-5.6,-0.7,-3.6,-4.2,-9,-3.8,8.5,-0.7,-3.3,4.8,4.4,8.5,-2.5,0.1,-1,-1.7,-0.4,1.6,0.4,0.3,-2,2.7,1.8,18.3,7.5,7.7,3.8,3.3,3.7,3.5,4.1,5,2.1,1.5,2.6,3.5,0,-4.2
578,Norway,4.9,4.6,3.8,3.3,4.4,5.3,3.7,3.5,4,4.2,1.3,-0.1,3.6,5.7,5.2,3.6,1.3,-0.7,0.6,1.4,2.5,3,2.3,4.5,3.5,4.4,4.6,2,1.4,2.6,1.5,0.9,0.4,3.3,1.9,1.5,2,-0.6,-2.8,-0.5,-0.3,1.4,-0.3,0.7,0.8,0
512,Oman,-2.4,5.4,-17.3,22.9,22.7,10.3,11.6,11.4,-1.4,0.3,11,5.6,7,8.3,9.4,-2,-7.5,1.6,-0.7,4.1,1.5,3.6,1.6,0.2,2.2,1.4,5.6,2.6,-0.7,4,4.3,-2.8,-4.7,-1.2,-0.2,2.4,1.3,4.4,1.6,-0.7,-7.1,2.2,-2.6,-3.9,-0.4,-2.2
586,Pakistan,-1.2,-1.3,3.6,2.4,0.3,1.5,0.7,4.7,1.5,5.2,3.4,3,3.2,1.6,4.1,2.1,3.1,4.3,1.8,1.5,2.2,4.8,-0.9,1.1,2.3,2.3,-1.4,0.1,1.2,1.9,-0.2,1,2.7,5.2,5.5,4,2.7,-0.4,0.7,-0.5,0.6,1.3,2.2,2.5,2.6,3.6
585,Palau,-1.4,-1.3,-1.4,-1.1,-0.6,-0.1,1.9,0.1,-0.1,-0.9,-1.9,-2.5,-0.8,1.8,2.9,3.3,3.5,3.6,3.5,3.1,2.3,-0.3,-14.7,4.3,7.2,7.8,1.7,-0.1,-5.4,-2.7,0.9,3.9,-0.5,0.3,-0.3,-3.2,-0.6,-6.3,-9.7,2.4,4.4,3.1,-2.8,4.6,10.4,0.9
591,Panama,6.5,1.7,2.5,-0.3,-1.1,-1,-1.4,7.1,1.9,12.5,6.4,1.5,-3.8,-0.1,2.8,2.2,0.8,-12,-0.6,5.8,7.2,6,3.3,0.8,-0.3,0.7,4.3,5.2,1.9,0.7,-1.4,0.3,2.3,5.5,5.2,6.6,10.1,6.7,-0.2,3.9,9.9,7.3,4.8,4.3,4,3.2
598,Papua New Guinea,1.3,3,-0.4,-0.5,-3,-5.6,-7.2,5.6,-1,-5,-3,-2,0.6,-3.7,0.8,2.9,0.2,0.3,-3.9,-5.4,6.8,11,15.3,3.3,-5.8,3.9,-8.8,2,-0.8,-4.9,-2.6,-0.5,1.8,-1.9,1.4,-0.2,4.8,-1.6,3.6,8.7,1.2,1.7,1.4,5.1,4.4,0.4
600,Paraguay,3.1,4.2,5,5.9,4.6,4.6,8.1,8.5,8.4,8.4,5.7,-3.8,-5.8,0.1,1,-2.8,1.4,3.5,3,0.4,-0.1,-0.7,1.6,0.7,3,-1.8,0.7,-1.6,-3.5,-5.3,0.1,12.9,2.5,2.3,0.5,3.3,3.9,4.9,-5.2,11.6,3,-2.6,12.5,3.3,1.6,2.6
604,Peru,1.8,0.8,3.5,6.5,1.6,-1.2,-2.3,-5.2,1.4,3.3,3,-2.6,-12.5,1.2,-0.3,7,7.3,-11.4,-14.2,-7,0.1,-2.5,3.2,10.2,5.5,1.1,4.8,-1.9,0.1,1.3,-0.7,4.1,2.9,3.7,5,6.2,7.2,7.8,-0.2,7,4.9,4.7,4.4,1,1.9,2.6
608,Philippines,2.4,2.5,5.8,0.7,2.6,5.8,2.7,2.3,2.8,2.3,0.6,0.8,-0.9,-9.8,-9.8,0.7,1.6,4,3.5,0.4,-3,-2.1,-0.3,2,2.3,3.5,2.9,-2.7,0.9,2.2,0.7,1.5,2.8,4.6,2.8,3.4,4.8,2.5,-0.5,5.9,2,4.9,5.3,4.4,4.4,5.3
616,Poland,6.6,3.9,3.4,6.2,5.1,7,6.1,4.4,2.9,-6.9,-10.8,-5.7,4.6,4.8,2.9,3.6,1.5,3.7,-0.2,-11.8,-7.3,2.2,3.5,5.1,6.8,5.9,6.4,4.6,4.6,4.6,1.3,2.1,3.7,5.3,3.6,6.2,7.1,4.3,2.8,3.6,5,1.6,1.4,3.3,3.9,3
620,Portugal,6,6.9,9.7,-0.3,-5.7,5.4,4.2,1.5,4.5,3.6,0.9,1.6,-0.5,-2.1,2.7,4.2,6.5,7.6,6.5,3.9,4.1,0.7,-2.5,0.5,3.8,3.1,4,4.4,3.5,3.4,1.5,0.3,-1.3,1.4,0.4,1.2,2.2,0,-3.1,2,-1.6,-3.6,-0.6,1.4,2.3,2
630,Puerto Rico,5,5.8,4.3,-1.6,-4.2,3.5,4.7,4.8,4.4,0,-0.3,-4.2,-0.6,6.3,1.1,7.2,4,5.6,4.1,2.9,1.3,3.5,3.6,3.2,3.6,1.5,4.1,4.9,4.9,3,6.2,1,0.3,3.3,-1.7,-1.1,-0.9,-1.6,-1.7,-0.2,-0.1,0.3,-0.1,-1,-0.9,-2.5
634,Qatar,0.9,1.6,1.7,-2,-1,2.5,-11.7,3.4,-1.5,-9.2,-9,-16.7,-12,-5.1,-9.9,-1.8,-5.7,0.8,2.1,0.3,-3.9,9.5,-2.5,0.3,1.1,2.6,27,8,0.8,3.9,-0.2,2.4,-2.7,8.2,-5.7,8,0.2,0.7,-2.2,4.3,3,-3.1,-2.1,-1.4,-0.9,-1.3
410,Republic of Korea,8.3,5.1,12.7,7.5,6,11.3,10.6,9.2,7.1,-3.1,5.6,6.7,11.6,8.9,6.4,10,11.3,10.8,6,8.7,9.2,5,5.7,8,8.4,6.5,4.9,-6.3,10.4,8.1,3.8,6.8,2.4,4.4,3.5,4.8,5.1,2.5,0.4,6.1,3.3,1.9,2.5,2.9,2.4,2.4
498,Republic of Moldova,,,,,,,,,,,,,,,,,,,,,-17.7,-29.1,-1,-30.7,-1,-5.3,2.4,-5.8,-2.7,2.7,6.5,8,6.8,7.5,7.7,5.1,3.4,8.3,-5.6,7.4,7,-0.6,9.4,4.8,-0.3,4.4
642,Romania,11.7,9.4,9.2,11.2,9.2,10,7.4,6.3,5.5,3.5,-0.5,3.5,5.6,5.6,-0.5,1.9,0.4,-0.9,-6,-5.7,-12.8,-8.5,2,4.6,7.8,4.6,-4.1,-1.3,0.4,3.1,6.3,5.8,6.1,9.1,5,9,7.9,9.6,-6.2,0.1,1.8,1.2,4.1,3.6,4.4,5.3
643,Russian Federation,,,,,,,,,,,,,,,,,,,,,-5.3,-14.7,-8.8,-12.7,-4,-3.5,1.6,-5.1,6.7,10.4,5.5,5.2,7.7,7.6,6.7,8.4,8.7,5.3,-7.8,4.5,4.2,3.4,1.2,0.6,-2.9,-0.3
646,Rwanda,-1.8,-2.6,0.4,-2.2,-5.1,15.8,1.8,6.3,5.8,5.3,2,-1.4,2.5,-7.6,0.3,-0.2,-4.7,-3.5,-3.2,4,-1.1,12.2,-2.8,-46.3,35.3,11.4,7.2,0.9,-1,2.5,4.6,10.4,0.5,5.8,7.3,6.7,4.9,8.2,3.4,4.5,5.1,6.1,2.1,5,6.2,3.4
659,Saint Kitts and Nevis,7.3,5.2,4,5.5,2.7,6.4,6.7,5,8.1,8.9,1.7,1,1.8,9.3,9.3,11.4,7.2,10.3,6.2,4.9,-2.6,3.4,5.8,4,4.5,4.7,5.7,-1.7,2.2,9.4,4.1,1.2,-5,2.2,7.3,0.6,-1.4,5.1,-4.1,-3.3,1.3,-1.7,5.1,4.8,2.9,1.2
662,Saint Lucia,3.8,1.6,0.5,4.7,3.2,17.2,7.7,5.9,1.2,-7,1.2,1.6,4.2,5.4,5.9,14.8,0.8,12.1,5.5,1.3,-0.8,6,-0.9,0.6,-0.1,5.6,-1.7,4.9,1,-1.5,-4.6,-0.8,4,7.3,-2.6,7.2,-1.7,2.3,-0.4,-1.9,0.5,-2.2,-0.9,-0.1,1.5,0.2
882,Samoa,11.7,0.3,6.2,-11.5,-4.5,8.6,-1.3,5.7,12.7,-6.5,-9.6,-1.6,-0.2,0.7,3.4,5.1,0.2,-1.7,3.3,-4.9,-3,-1.1,3.1,-3.5,5.2,6.8,0.9,1.8,2.7,6.6,7.5,2.6,5,3.8,4.4,-0.1,5.5,-2,-4.7,3.5,2.7,-3,-0.3,1.1,2.2,5.1
674,San Marino,0.9,3.2,6.8,5,-2.9,5.8,1,1.4,4.1,1.8,-0.6,-0.9,0,2.1,1.7,1.7,2.1,3.1,2.2,0.7,0.1,-0.6,7.1,5.4,7.8,3.5,3.8,6.4,7.9,1,4.3,-1,2.5,3.3,1,2.5,2.2,0.4,-13.8,-5.8,-10.6,-8.7,-4.2,-2,-0.4,0.3
678,Sao Tome and Principe,3,0.2,-0.3,3.5,2.9,-1.1,19.8,-0.1,13.1,-3.5,-12.2,1.3,-5.4,-7.5,7.5,-7.5,-4.7,0.1,1.1,-4.1,-0.9,-1.4,-1.1,0.1,0,-0.4,-0.8,0.7,0.6,-1.5,0.9,-0.3,4.5,1.4,4.6,6.6,0.9,5.7,0.1,4.3,2,0.8,2.5,4.2,1.6,-2.1
682,Saudi Arabia,15.3,17.3,18.2,10.5,-13.5,11.9,1.7,-10.1,5.8,-0.4,-4.2,-25.6,-21.2,-10.2,-14.6,11.3,-10.9,8.4,-4.3,11.2,11.3,0.9,-4,-1.9,-2.1,0.5,-0.8,0.9,-5.7,3.2,-3.7,-5.5,8,4.8,2.6,0,-0.9,3.4,-4.7,2.1,6.8,2.3,-0.2,0.8,1.5,-0.9
686,Senegal,-3.1,3.2,-8.4,1.2,4.6,6.2,-5,-8.5,7,-5.8,-3.9,12,-0.8,-6.9,0.7,1.4,0.9,1.9,-4.4,0.8,-3.4,-0.8,-5.1,0,1.9,2.6,0.6,3.4,8.5,-3.6,2,-1.9,3.9,3.1,2.9,-0.2,2.1,0.9,-0.4,1.2,-1.2,1,0.8,1,3.7,3.5
688,Serbia,,,,,,,,,,,,,,,,,,,,,-12.4,-28.9,-31.1,1.9,5.4,2.7,8,3.5,12.8,8.1,5.2,7.2,4.7,9.3,5.9,5.3,6.3,5.8,-2.7,1,2.2,-0.5,3.1,-1.4,1.3,3.3
690,Seychelles,13,3.6,6.2,-1.3,0.6,13.5,6.1,6.4,12.7,-4.8,-8,-2.8,-2.8,7.2,9.7,1,4.4,5.4,10,6.7,1.5,5.4,4.2,-2.6,-2.2,0.6,13.9,10.2,0.8,-1.5,-3.9,-0.7,-8.2,-3.8,7.5,8.3,9.7,-2.6,-1.5,5.5,4.9,3.2,5.5,4,4.4,0.9
694,Sierra Leone,-1.5,-1.1,1.3,1.2,-2.2,-3,-1.5,1.4,2.6,0.4,1.6,-0.6,-2.4,1.8,-0.4,-1.5,0.9,-0.5,1,2.1,-8.5,-9.5,0.6,4.1,-9.8,-24.9,-18,-1.9,-9.9,0.9,13.8,20.9,4.2,1.9,0.5,0.8,5.1,2.8,0.8,2.9,3.9,12.5,18,2.2,-22.3,3.8
702,Singapore,10,11.4,9.1,4.7,3.1,6.1,6.3,7.5,8,8.2,8.5,4.7,5.9,6.2,-2.9,-0.8,8.6,8.9,7.8,7.4,3.8,4,8.2,7.7,4.2,4.9,5.8,-4.4,3.7,6.2,-3.5,1.4,1.5,6.5,4.6,6,6.3,-0.7,-2.9,12.8,4.1,2,3.2,1.9,0.3,0.4
534,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,4.3,1.2,-0.8,-0.4,-2.3,-1.9,-2.3,-1.8,-2.2,-1.6
703,Slovakia,,,,,,,,,,,,,,,,,,,,,-14.9,-6.9,1.6,5.9,5.6,6.6,5.9,3.9,-0.3,1.2,3.3,4.5,5.4,5.3,6.8,8.5,10.8,5.6,-5.5,5,2.7,1.5,1.3,2.6,3.7,3.2
705,Slovenia,,,,,,,,,,,,,,,,,,,,,-9,-5.4,3.1,5.6,4.3,3.6,5.2,3.3,5.3,4.1,3,3.8,2.8,4.2,3.8,5.3,6.4,2.7,-8.3,0.8,0.2,-3,-1.4,2.7,2.1,3
90,Solomon Islands,1.4,-1.4,5,15.8,-12,9.6,7.8,5.9,17.6,-9.5,3.2,-4.3,-10.1,3.8,-0.3,-3.6,-0.5,2.5,3.9,3.8,-0.3,8.3,-1.2,5.1,6.9,-1.2,-4.4,0.4,-4.2,-16.5,-10.4,-5.3,3.7,5.4,10.1,1.5,13.8,1.3,-2,8.2,4.1,0.4,0.8,-0.1,-0.3,1.2
706,Somalia,1.4,14.7,-12.9,-2.6,7.2,-11.2,1,-5.7,-13.5,-4.7,2.3,1.1,-11.9,3.1,8.8,-3.5,8,-2.6,-2,-2.9,-1.8,-12.4,-0.4,-21.7,-1.6,1.4,-5.6,-1,-0.3,-0.3,-0.1,0.5,0.6,0.2,0.1,-0.5,-0.4,-0.4,-0.4,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3
710,South Africa,1.4,-1.1,1.7,3.2,-1,-0.4,-2.6,0.5,1.2,4,2.7,-2.9,-4.3,2.5,-3.5,-2.2,0,2.1,0.2,-2.5,-3.3,-4.4,-1.1,0.9,1,2.3,0.9,-1.1,0.8,2.6,1.3,2.3,1.6,3.3,4,4.4,4.3,2.1,-2.6,1.8,1.9,0.8,1,0.3,-0.1,-1
728,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,-5.7,-1.9,-53.2,26,18.5,2,-2.5
724,Spain,3.5,6.9,6.5,4.4,-0.6,2.2,1.7,0.4,-0.9,1.4,-0.9,0.6,1.2,1.3,1.9,2.9,5.3,4.9,4.6,3.6,2.3,0.6,-1.3,2.1,2.4,2.4,3.4,3.9,3.8,4.4,2.8,1.4,1.6,1.5,2.1,2.6,2.2,-0.2,-4.6,-0.7,-1.3,-2.8,-1.4,1.8,3.7,3.4
144,Sri Lanka,-1.5,1.2,1.6,2,1.5,1.9,2.2,6.7,4.2,4.4,3.9,3.6,3.3,3.6,3.5,2.8,0.2,1.4,0.6,4.9,3.6,3.2,5.8,4.7,4.7,3.1,5.8,4.2,3.7,5.3,-2.1,3.2,5.1,4.6,5.4,6.9,6,5.2,2.9,7.4,7.8,8.6,2.9,4.5,4.4,4
670,St. Vincent and the Grenadines,1.9,24.4,-12.1,-9.8,-8.6,9.2,1.8,8.7,2.4,1.5,3.7,3.6,1.4,5.8,5.4,4.9,-0.2,13.4,0.9,3.7,0.8,6.2,2.2,-2.1,7.5,1.7,3.7,5.1,4.3,1.8,1.7,6.1,7.5,4,2.3,7.5,3.2,1.5,-2.2,-3.4,-0.4,1.4,1.8,0.9,1.7,1.1
275,State of Palestine,12,13.4,-7.6,17.3,-2.3,11.9,-3.6,10.1,-4,11.6,-8.9,5.4,-6.7,1.8,-3.8,15.5,-5.8,-4.8,-1.5,14.4,-8.1,18.7,5.8,10.9,2.3,-3.4,9.5,9.4,4.1,-11.5,-11.7,-14.3,12,8.4,8.6,-6.1,4,3.3,5.8,5.2,9.4,3.4,-0.6,-2.9,0.6,1.3
729,Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.5,-2.5,-4.4,2.8,-0.8,2.4,0.6
736,Sudan (Former),-0.8,-7.9,-2.4,8,12.1,12.9,2.8,-9,-8.2,-1.9,3.8,-1.4,-8.2,-9.3,2.2,11,-3,6.1,-7.9,4.8,3.8,1.9,-1.6,3.2,3.2,3.1,3.2,5.3,1.4,5.4,7.7,3,4.4,2.3,6.1,3.7,3,-0.4,5.8,3.9,,,,,,
740,Suriname,6,5,4.8,-6.3,10.8,9.4,10.4,5.3,-6.1,-8.7,6.9,-4.4,-4.3,-2.5,12.8,-3.1,-9,6.5,2.4,-5.8,0.8,-1.4,-8.3,1.7,-1.5,-0.4,4.4,1.1,-2.6,0.9,3,1.6,5.1,6.8,2.8,4.6,4,3,1.9,4.1,4.8,1.6,1.9,-0.7,-3.5,-6
748,Swaziland,0.8,9.4,0.4,15.6,29.1,9.7,-2.1,-1.8,-0.9,-0.7,3.8,-1.4,-3.4,-0.8,-1.7,13.9,5.4,3,5.2,6.2,-1,0.9,1.1,0.5,2.8,1.6,0.8,0.4,1,-2.5,0,3.6,3.3,2.9,0.8,3.9,2.3,1,2.9,1.9,0.1,3.6,4,1.9,2.3,-1.8
752,Sweden,0.4,1.9,3.7,2.9,2.3,0.7,-1.9,1.4,3.6,1.5,0.3,1.2,1.9,4.1,1.9,2.4,2.9,2,2.1,0.1,-1.8,-1.9,-2.7,3.5,3.6,1.3,2.8,4.2,4.5,4.6,1.4,1.8,2,3.9,2.3,4,2.6,-1.3,-6,5.1,1.8,-1.1,0.5,1.8,3.7,2.5
756,Switzerland,3.2,2.4,2.4,1,-7.5,-1.4,2.7,0.7,2.7,4.7,1.4,-1.7,0.1,2.4,3,1.3,1,2.6,3.6,2.8,-1.9,-1.1,-1.2,0.3,-0.3,-0.1,1.9,2.7,1.4,3.5,0.8,-0.4,-0.6,2,2.2,3,3,1,-3.4,1.8,0.4,-0.3,0.6,1.2,0.1,0.4
760,Syrian Arab Republic,6.2,20.8,-11.6,19.9,15.5,7.3,-4.5,5.1,0.2,8.2,5.7,-1.5,-2.1,-7.4,2.6,-8,-1.3,9.8,-19.5,1.5,4.8,10.3,2.3,4.2,4.1,6.8,2.1,3.9,-6,-1.7,1.6,5.8,-1.3,4.6,3.4,1.6,1.8,0.9,3.4,2.5,-5.6,-20.7,-22.5,3.6,-2.9,-1.8
762,Tajikistan,,,,,,,,,,,,,,,,,,,,,-9.1,-30.3,-17.8,-22.5,-13.7,-18,0.2,3.8,2.1,6.5,7.6,8.8,8.9,8,4.5,4.4,5.3,5.3,1.8,4.2,0.1,5.1,5,4.3,3.7,4.6
807,TFYR of Macedonia,,,,,,,,,,,,,,,,,,,,,-3,-7.9,-1,-1.7,-1.2,0.9,0.9,2.7,3.7,4,-3.4,1.2,2,4.5,4.6,5,6.4,5.4,-0.4,3.3,2.3,-0.5,2.8,3.5,3.8,2.8
764,Thailand,2,1.2,6.8,1.6,2.2,6.7,7.4,8,3.1,2.6,3.8,3.4,3.7,3.8,2.8,3.6,7.6,11.3,10.4,9.6,7.1,8.2,7.7,7,7.1,4.5,-3.9,-8.8,3.4,3.4,2.4,5.5,6.4,5.6,3.5,4.3,4.8,1.2,-1.2,7,0.4,6.7,2.3,0.5,2.6,4
626,Timor-Leste,,,,,,,,,,,,,,,,,,,,,7.1,6.6,6.5,7,7.6,10.2,4.6,-1.4,-35.3,12.6,3.9,-7.7,-4.4,123.7,48.2,57.1,-1.9,10.7,-7.8,-2.9,9.7,2.5,-13,-27.8,18.1,2.7
768,Togo,3.7,0.6,-6.5,1.9,-2.8,-2.7,3.3,7.6,3.3,-7.3,-9.2,-7.1,-8.6,2,0.1,-0.1,-5.6,6.8,1.2,3.1,-2.2,-5.5,-18.2,11.2,4,4.6,0.7,-5.3,-0.5,-3.8,-2,1.1,4,-3.5,-7.2,-0.1,-3.8,1.3,2.7,3.3,3.6,3.7,3.3,3.2,3.1,2.4
776,Tonga,1,1.4,1.2,2,1.6,-0.2,3.6,0.7,0.8,14.9,13.4,14.5,5.7,1.7,6.4,1.9,2.7,-2.2,0.1,-2.3,6.2,0.1,3.6,4.7,3.8,-0.3,-1.2,2.6,3.8,2.6,2.6,3,1.5,-1,0.9,-1.4,-4.8,2.5,1.7,3,2.4,0.5,-3.5,1.6,3.1,2.6
780,Trinidad and Tobago,-0.1,4.4,0.2,2.3,0,5,7.6,8.5,2.2,8.7,2.9,2.1,-11.7,-7.1,-5.4,-4.4,-5.5,-4.7,-1.5,0.8,2,-2.3,-2,3.1,3.6,6.8,7.5,8,7.8,6.6,3.8,7.5,13.9,7.4,5.7,13,4,2.9,-4.8,2.8,-0.8,0.8,1.8,-1.5,-0.2,-2.6
788,Tunisia,7.6,15.2,-2.8,5.7,4.8,5.5,1.1,4,4,4.7,2.7,-3.3,1.7,2.8,2.9,-4.5,2.4,-0.7,1.2,4.7,1.6,5.5,0.1,1.2,0.6,5.5,4,3.7,4.9,3.3,3.9,0.9,4.7,5.1,3.1,4.7,5.2,3.4,2,1.8,-3,2.7,1.1,1.2,0,-0.1
792,Turkey,3.1,4.9,0.8,3.1,4.7,8,1.1,-0.7,-2.8,-4.6,2.5,1.2,2.6,4.4,2.1,4.9,7.4,0.3,-1.5,7.4,-0.8,4.3,6.3,-7,5.5,5.3,5.8,1.5,-4.9,5,-7.4,4.9,4.1,8.1,7.6,5.8,3.8,-0.4,-5.9,7,9.5,3.2,6.7,3.5,4.4,1.6
795,Turkmenistan,,,,,,,,,,,,,,,,,,,,,-7.3,-17.4,-1.3,-19.4,-9.2,4.7,-12.8,5.7,15.1,4.3,3.2,-0.7,2.3,3.9,11.8,9.7,9.7,13.2,4.6,7.5,12.8,9.1,8.2,8.3,4.6,4.4
796,Turks and Caicos Islands,8.3,7.6,7,6.8,7.2,7.8,8,8,7.4,6.9,5.9,5.4,5.2,5.5,5.9,6.5,6.7,7,6.7,5.3,4.4,3.4,5.3,6.8,2.2,5.2,3.8,7.1,4.2,-0.7,0.1,-6.1,1.5,4.2,8.2,12.8,2,5.2,-21.6,-1.5,2.2,-4.6,-0.8,2.7,2.3,2.7
798,Tuvalu,-2.6,-3,-3,-2.7,-2.3,-1.8,-4.6,-2.7,-1.3,-1.8,1.3,-17.3,7.3,6,-3.2,21.2,11.3,18.5,-2.6,14.7,3,2.2,3.6,9.9,-5.4,-6.2,5.4,19.4,-0.9,12.4,4.9,-0.1,-4.4,-2.9,-5.4,1.8,5.2,6.9,-5.3,-3.9,6.9,-4.7,3.7,0.5,8.2,2.1
835,U.R. of Tanzania: Mainland,0.9,3.3,-0.2,-0.8,2.6,3.1,-2.7,-1.9,0.2,-0.2,-3.6,-2.5,-5.4,0.2,1.4,-1.2,1.8,1,0.8,4,2.3,0.1,0.7,-0.2,0.5,1.3,0,1.8,2.2,2.2,3.2,4.3,3.9,4.7,4.2,1.6,5,2.3,2.1,3.1,4.6,1.8,4.1,3.6,3.8,3.6
800,Uganda,-0.2,-2.7,-2.6,-2.6,-4,-2.8,-1.6,-6.8,-15.1,-6.3,0.8,4.6,3.2,-7.6,-3.5,-1.9,2.7,4.1,3.2,2.6,2,1.2,3.6,7.3,6,3,2.3,6,3.3,1.3,5.2,3.5,2.5,2.2,6.2,3.4,4.4,6.7,3.3,4.6,2.3,-0.2,1.2,1.1,2.2,-1
804,Ukraine,,,,,,,,,,,,,,,,,,,,,-8.7,-9.9,-14.1,-22.7,-11.7,-9.5,-2.2,-1.1,0.8,6.9,9.8,6.3,10.4,12.7,3.8,8.2,8.8,2.7,-14.8,0.7,6,0.7,0.5,-6.1,-9.3,2.8
784,United Arab Emirates,-3.3,-4.1,-4.1,-3.5,-9.7,-1.4,1.6,-14.3,11.8,15.5,-4.4,-13.5,-9.8,-0.9,-7.5,-23.4,0.2,-8,7.1,11.2,-4.8,-2.4,-4.3,2.9,2.9,0.8,3.5,-3.3,-0.9,6.3,-3.8,-2.9,2,0.3,-6.4,-4,-10.5,-9.5,-14.8,-5.8,1.5,2.4,4.5,2.5,2.9,1.8
826,United Kingdom,3.2,4,6.3,-2.6,-1.6,2.8,2.4,4.2,3.7,-2,-0.8,2,4.2,2.2,4,2.9,5.1,5.5,2.3,0.5,-1.4,0.1,2.2,3.6,2.2,2.2,3.7,2.8,2.9,3.3,2.2,2.1,2.9,1.8,2.4,1.6,1.3,-1.5,-5.2,0.8,0.6,0.8,1.4,2.5,1.7,1.2
840,United States,2.4,4.3,4.7,-1.4,-1.1,4.4,3.6,4.6,2.2,-1.2,1.6,-2.8,3.7,6.3,3.3,2.5,2.5,3.2,2.7,0.9,-1,2.6,1.7,3,1.7,2.6,3.2,3.2,3.4,2.9,0,0.8,1.9,2.9,2.4,1.7,0.8,-1.2,-3.6,1.7,0.8,1.5,1,1.9,2.2,0.8
858,Uruguay,-0.2,-1.7,0.3,3.1,5.6,3.6,0.6,4.6,5.4,5.3,1.2,-10,-6.5,-1.7,0.8,8.2,7.3,-0.6,0.6,0.2,2.5,8.3,1.9,6.5,-2.2,4.8,4.2,3.8,-2.4,-2.3,-4,-7.8,0.9,5.1,7.4,3.9,6.3,6.8,3.9,7.4,4.8,3.2,4.3,2.9,0,1.1
810,USSR (Former),4.2,1.9,6.8,3.9,1.7,5.3,4.3,4.2,2.5,4,4.4,6.7,3.7,3.1,0.5,0.6,1.1,4.3,6,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,
860,Uzbekistan,,,,,,,,,,,,,,,,,,,,,-2.8,-13.2,-4.5,-7.2,-2.9,-0.2,3.4,2.7,2.8,2.5,3.1,2.9,2.9,6.1,5.5,5.9,7.9,7.4,6.4,6.8,6.5,6.4,6.3,6.3,6.2,4.4
548,Vanuatu,-0.5,-0.4,13.3,30.3,-7.5,-1.2,-3.9,14.1,1,-13.8,1.6,8.1,28.9,4.5,-1.2,-4.3,-1.8,-1.8,0.9,2.1,9,-3.6,1.5,-0.2,2.2,0.4,0.5,0.4,-1,3.1,-4.2,-4,0.1,1.3,2.7,5.8,2.6,3.9,0.9,-0.7,-1.1,-0.6,-0.3,0,-0.6,1.8
862,Venezuela (Bolivarian Republic of),0,0.3,3.3,3.1,3.2,5.8,3.8,-0.7,-1.4,-4.6,-2.9,-2,-8.1,-3.9,-2.4,3.8,0.9,3.2,-10.8,3.9,7.2,3.7,-1.9,-4.4,1.8,-2.2,4.3,-1.7,-7.8,1.7,1.5,-10.5,-9.4,16.2,8.4,8,7,3.6,-4.7,-3,2.6,4.1,-0.1,-5.2,-7.5,-17.5
704,Viet Nam,1.3,-0.4,-3.7,0.2,0.7,8.6,11.1,-0.4,4.4,-5.6,3.4,5.7,4.6,5.9,3.2,1,0.3,2.8,2.4,2.9,3.7,6.4,5.9,6.8,7.7,7.7,6.6,4.4,3.5,5.6,5.8,6,6.3,6.5,6.6,6,6.1,4.7,4.4,5.3,5.1,4.1,4.2,4.8,5.5,5.1
887,Yemen,,,,,,,,,,,,,,,,,,,,14,-4.5,-0.3,-1.1,-2.5,11.9,16.2,1.9,1.7,1.6,4.6,3,2.1,2.8,1.7,2.2,1.8,0.7,1.2,1.5,4.9,-20.9,-0.5,0.9,-12.9,-31,-12
